id,user_id,resource_id,ssno,resource_name,author,borrow_start_time,borrow_end_time
45854,b0c7282b44286b5e0cff28ac7f52c794,11102545,11102545,西洋演剧史,许家庆；恽树珏,2020/4/4 15:10,2020/4/11 15:10
45855,dcee1a5cb8213de61c02405a721ace98,51020654,51020654,国立浙江大学文科研究所史地学部丛刊,,2020/4/4 15:11,2020/4/11 15:11
45856,88271bc963c139c7bd9aa25c9d6f53c1,21013496,21013496,吴语概说,颜逸明（著）,2020/4/4 15:14,2020/4/11 15:14
45857,40f9a0a061131718bc2f7cebce64d08d,16004235,16004235,言治,,2020/4/4 15:19,2020/4/11 15:19
45858,111bae8596dfd4f2ab433882f4b594d4,4000517,4000517,高压硅器件表面耐压与表面耗尽区变化机理的研究,张少云,2020/4/4 15:20,2020/4/11 15:20
45859,6fe08bf110fd7f47691bef3f65a6ad73,16001507,16001507,逃遍了半个中国,杨振欧,2020/4/4 15:24,2020/4/11 15:24
45860,7e623dd3e1123e7d9110f44c43fd268b,2800373,2800373,内蒙古·長城地帯,江上波夫 ; 水野清一,2020/4/4 15:34,2020/4/11 15:34
45861,1ba2d591f88c80bfec25fd2216080ad5,33036269,33036269,汉字在日本的文化意义研究,刘元满著,2020/4/4 15:37,2020/4/11 15:37
45862,505d10de174e9153ce8a12cb0105c108,6009334,6009334,坦齋通編考古質疑經外雜抄古今考穎川語小寶退錄,邢凱；葉大慶；魏了翁；方回；陳叔方,2020/4/4 15:40,2020/4/11 15:40
45863,8c7beb7bae5e31f5bb14fdd3b41500d0,8003739,8003739,國朝耆獻類徵初編：卷二百五十一至卷二百五十二,(清)李桓（編）,2020/4/4 15:41,2020/4/11 15:41
45864,6fe08bf110fd7f47691bef3f65a6ad73,2991490,2991490,小說 新生,島崎藤村著 徐祖正譯,2020/4/4 15:46,2020/4/11 15:46
45865,dcee1a5cb8213de61c02405a721ace98,6846608,6846608,浙江省地质学会第二届会员代表大会既学术年会论文选编,浙江省地质学会（编）,2020/4/4 15:48,2020/4/11 15:48
45866,5f0b721ecf15e1b15b550011537f1a3a,7005042,7005042,经济问题与财政问题,毛泽东著；《民国丛书》编辑委员会,2020/4/4 15:54,2020/4/11 15:54
45867,322875c2c9146e82cd4d975b1d2a1eea,33156788,33156788,胡风传,戴光中著,2020/4/4 15:59,2020/4/11 15:59
45868,aca6d9b07b5bf6272bd6b4ec73d5d20a,2109958,2109958,海虞詩話(一),(清)單學傳撰,2020/4/4 16:00,2020/4/11 16:00
45869,40f9a0a061131718bc2f7cebce64d08d,7082355,7082355,民族文艺月刊,,2020/4/4 16:01,2020/4/11 16:01
45870,010d206d1bf4eca19816f61fdde61b41,7015967,7015967,异国情调,张若谷著；《民国丛书》编辑委员会,2020/4/4 16:01,2020/4/11 16:01
45871,7e623dd3e1123e7d9110f44c43fd268b,53002776,53002776,蒙古高原橫断記,東亞考古學會蒙古調査班；江上波夫,2020/4/4 16:02,2020/4/11 16:02
45872,7e623dd3e1123e7d9110f44c43fd268b,53002776,53002776,蒙古高原橫断記,東亞考古學會蒙古調査班；江上波夫,2020/4/4 16:02,2020/4/11 16:02
45873,15868d493ea01ac37e6cef03d6ed4768,13277631,13277631,理论力学 第二版,金尚年；马永利,2020/4/4 16:03,2020/4/11 16:03
45874,40f9a0a061131718bc2f7cebce64d08d,7082356,7082356,民族文艺月刊,,2020/4/4 16:03,2020/4/11 16:03
45875,aca6d9b07b5bf6272bd6b4ec73d5d20a,2109959,2109959,海虞詩話(二),(清)單學傳撰,2020/4/4 16:07,2020/4/11 16:07
45876,ecd89f5891ccb2ebd3f975f9e98a25ea,33013623,33013623,经济哲学：从历史哲学向经济哲学的跨越,张雄著,2020/4/4 16:07,2020/4/11 16:07
45877,9d0cba517f77b100a09b2671daee85e7,6101013,6101013,敦煌俗字典,黄征（著）,2020/4/4 16:07,2020/4/11 16:07
45878,35990ccbd14f5f851294c51c2d5a4054,53001438,53001438,平漢鐵道線路標準圖,支那駐屯軍司令部乙囑託鐵道班,2020/4/4 16:07,2020/4/11 16:07
45879,35990ccbd14f5f851294c51c2d5a4054,53000416,53000416,京沪沪杭甬铁路机车车辆及行车设备便览,车务处运输课,2020/4/4 16:08,2020/4/11 16:08
45880,35990ccbd14f5f851294c51c2d5a4054,53000415,53000415,胶济铁路机车车辆及行车设备便览,工务机务车务三处,2020/4/4 16:08,2020/4/11 16:08
45881,35990ccbd14f5f851294c51c2d5a4054,53001133,53001133,京汉铁路管理局车务处全路行车时刻表,Chemins de fer de l'etat ligne de peking-hankow service de exploitation tableaux horaires de la marche des trains,2020/4/4 16:09,2020/4/11 16:09
45882,35990ccbd14f5f851294c51c2d5a4054,50001164,50001164,全国铁路行车时刻、票价里程表,铁道部联运处编,2020/4/4 16:10,2020/4/11 16:10
45883,ecd89f5891ccb2ebd3f975f9e98a25ea,33039575,33039575,经济哲学导论,刘敬鲁著,2020/4/4 16:10,2020/4/11 16:10
45884,aca6d9b07b5bf6272bd6b4ec73d5d20a,8004362,8004362,海虞文徵：卷一至卷二,(清)邵松年（編）,2020/4/4 16:11,2020/4/11 16:11
45885,8f5042cf539580d03fe94fe485911e22,13073837,13073837,理科教科书,樱井寅之助；杨国璋,2020/4/4 16:12,2020/4/11 16:12
45886,aca6d9b07b5bf6272bd6b4ec73d5d20a,8004376,8004376,海虞文徵：卷二十九至卷三十,(清)邵松年（編）,2020/4/4 16:12,2020/4/11 16:12
45887,35990ccbd14f5f851294c51c2d5a4054,13062155,13062155,京汉旅行指南,京汉铁路车务处编辑课编,2020/4/4 16:15,2020/4/11 16:15
45888,35990ccbd14f5f851294c51c2d5a4054,16001790,16001790,京奉铁路旅行指南,京奉铁路管理局总务处编查课,2020/4/4 16:16,2020/4/11 16:16
45889,3f5e68af0b13e8a6998f820bedf10207,6358594,6358594,中國禁煙法令變遷史,于恩德（编著）,2020/4/4 16:17,2020/4/11 16:17
45890,dcee1a5cb8213de61c02405a721ace98,6512009,6512009,校庆文集,潘津生(编)；叶惠清（编）,2020/4/4 16:18,2020/4/11 16:18
45891,35990ccbd14f5f851294c51c2d5a4054,13062068,13062068,津浦铁路旅行指南,津浦铁路管理委员会总务处编查课编,2020/4/4 16:19,2020/4/11 16:19
45892,35990ccbd14f5f851294c51c2d5a4054,16071803,16071803,第七期京汉铁路旅行指南,京汉铁路车务处编辑课,2020/4/4 16:21,2020/4/11 16:21
45893,35990ccbd14f5f851294c51c2d5a4054,3002524,3002524,旅行指南,铁道部联运处,2020/4/4 16:22,2020/4/11 16:22
45894,8c7beb7bae5e31f5bb14fdd3b41500d0,8003562,8003562,國朝耆獻類徵初編：總目,(清)李桓（編）,2020/4/4 16:25,2020/4/11 16:25
45895,4f890d02650348d37022139ba77ff0ad,7100336,7100336,Z－变换与拉普拉斯变换,关肇直/王恩平,2020/4/4 16:26,2020/4/11 16:26
45896,dcee1a5cb8213de61c02405a721ace98,51020898,51020898,国立浙江大学文科研究所史地学部研究生论文撮要,,2020/4/4 16:28,2020/4/11 16:28
45897,9add4882fe0143dbb7bbc2a7379355be,7102875,7102875,江宁县地方志丛书——禄口镇志,江宁县禄口镇地方志编纂领导小组,2020/4/4 16:34,2020/4/11 16:34
45898,074a4e2a88fcac78f52376455e757620,6009293,6009293,古畫品錄書品續畫品貞觀公私畫史書譜書斷述書賦法書要錄歷代名畫記唐朝名畫錄墨藪畫山水賦思陵翰墨志五代名畫補遺宋朝名畫評益州名畫錄圖畫見聞誌林泉高致集墨池編德隅齋畫品,謝赫；庾肩吾；姚最；裴孝源；孫過庭；張懷貫；寶蒙；張彦遠；朱景玄；韋續；陳興義；荊浩；高宗御；劉道醇；黃休複；郭若虛；郭熙；郭思；朱長文,2020/4/4 16:37,2020/4/11 16:37
45899,4af0f7332479d31b519b7f1b73803ef7,9001259,9001259,从坦支尔到的黎波里,"From Tangier to Tripoli；(美)卡奔德(Carpenter, F. G.)（著）；陈任生",2020/4/4 16:38,2020/4/11 16:38
45900,f6dc2b01b76047ffb124a966af2af8af,61003305,61003305,無盡藏齋文集：卷一至卷四,(清)章炳蘭（撰）,2020/4/4 16:41,2020/4/11 16:41
45901,aca6d9b07b5bf6272bd6b4ec73d5d20a,73001260,73001260,海虞藝文志:6卷,(清) 姚福均（辑）,2020/4/4 16:42,2020/4/11 16:42
45902,4f890d02650348d37022139ba77ff0ad,9022342,9022342,数字信号处理,赵健(编著)；李勇（编著）,2020/4/4 16:42,2020/4/11 16:42
45903,15868d493ea01ac37e6cef03d6ed4768,8013397,8013397,力学·下册： 理论力学,梁昆淼（编）；俞超；陈必武,2020/4/4 16:43,2020/4/11 16:43
45904,dcee1a5cb8213de61c02405a721ace98,6359181,6359181,中国历史地理,王恢（编著）,2020/4/4 16:45,2020/4/11 16:45
45905,b0d6565490a3cfbfb350071d70b7dbfa,33076573,33076573,中国禅学思想史,[日]忽滑著,2020/4/4 16:47,2020/4/11 16:47
45906,42e35e5c587b0c78c2d636f565f0a50f,7026596,7026596,清议报全编,,2020/4/4 16:53,2020/4/11 16:53
45907,b0d6565490a3cfbfb350071d70b7dbfa,13278161,13278161,中国禅学 第一卷,吴言生,2020/4/4 16:53,2020/4/11 16:53
45908,9fcb53d3fbf06de261d5e741cad9c482,2300912,2300912,女鐸報,上海廣學會編,2020/4/4 16:56,2020/4/11 16:56
45909,f6dc2b01b76047ffb124a966af2af8af,61003307,61003307,無盡藏齋詩集·四言古無盡藏齋詩集·五言古：卷一至卷三無盡藏齋詩集·七言古：卷一至卷四,(清)章炳蘭（撰）,2020/4/4 16:59,2020/4/11 16:59
45910,336e895561a1f6dcf9a906cfdcffd69d,16007189,16007189,文学概论,王耘庄,2020/4/4 17:07,2020/4/11 17:07
45911,f6dc2b01b76047ffb124a966af2af8af,8004361,8004361,海虞文徵,(清)邵松年（編）,2020/4/4 17:08,2020/4/11 17:08
45912,1a03d9a4496305baaa3891d52de18e20,6550674,6550674,中共中央文件选集：一九二七,中央档案馆（编）,2020/4/4 17:11,2020/4/11 17:11
45913,607eae5f6fa5351d78cf8ec4162bb3a9,33027429,33027429,微动磨损,周仲荣等著,2020/4/4 17:12,2020/4/11 17:12
45914,dcee1a5cb8213de61c02405a721ace98,33088579,33088579,广东历史地图集,《广东历史地图集》编辑委员会编,2020/4/4 17:13,2020/4/11 17:13
45915,a51a10f36660816a277a4152a285ff53,63010492,63010492,湯子春秋增註,(清)湯斌,2020/4/4 17:14,2020/4/11 17:14
45916,aa3435b2a178fff1711e3c3de1fbe4cb,2006802,2006802,正氣社榮哀錄,,2020/4/4 17:17,2020/4/11 17:17
45917,dcee1a5cb8213de61c02405a721ace98,6359269,6359269,浙江国防地理史话,孟锦华（著）,2020/4/4 17:18,2020/4/11 17:18
45918,dcee1a5cb8213de61c02405a721ace98,33161355,33161355,中国地质调查所史,王仰之编著,2020/4/4 17:20,2020/4/11 17:20
45919,dcee1a5cb8213de61c02405a721ace98,6007489,6007489,宁绍地区历史农业地理概述,陈雄,2020/4/4 17:20,2020/4/11 17:20
45920,bbd2ca109c4b4f537af71cafaa56888b,33053506,33053506,中国哺乳动物种和亚种分类名录与分布大全,王应祥著,2020/4/4 17:21,2020/4/11 17:21
45921,dcee1a5cb8213de61c02405a721ace98,33066891,33066891,中华人民共和国地质矿产史：1949-2000,朱训  陈洲其主编,2020/4/4 17:22,2020/4/11 17:22
45922,dcee1a5cb8213de61c02405a721ace98,6878501,6878501,中国历史文化地理·上册,陈正祥（著）,2020/4/4 17:28,2020/4/11 17:28
45923,00296fc6556d0c34db06fa5b5436854f,16053617,16053617,江苏建设,江苏省建设厅,2020/4/4 17:35,2020/4/11 17:35
45924,00296fc6556d0c34db06fa5b5436854f,16053617,16053617,江苏建设,江苏省建设厅,2020/4/4 17:35,2020/4/11 17:35
45925,00296fc6556d0c34db06fa5b5436854f,16053617,16053617,江苏建设,江苏省建设厅,2020/4/4 17:35,2020/4/11 17:35
45926,00296fc6556d0c34db06fa5b5436854f,16053617,16053617,江苏建设,江苏省建设厅,2020/4/4 17:35,2020/4/11 17:35
45927,336e895561a1f6dcf9a906cfdcffd69d,11106823,11106823,新兴文学概论,顾凤城,2020/4/4 17:39,2020/4/11 17:39
45928,dcee1a5cb8213de61c02405a721ace98,6007849,6007849,宁波城市历史地理的初步研究,范今朝,2020/4/4 17:45,2020/4/11 17:45
45929,15868d493ea01ac37e6cef03d6ed4768,6361753,6361753,量子场论导论,邹国兴（编著）,2020/4/4 17:46,2020/4/11 17:46
45930,722f38e5b6794b209e044668ae7c1176,6829483,6829483,CT设备原理、结构与质量保证,余晓锷(主编)；卢广文（主编）；康立丽；占杰；龚剑,2020/4/4 17:47,2020/4/11 17:47
45931,dcee1a5cb8213de61c02405a721ace98,33104717,33104717,港口·城市·腹地——上海与长江流域经济关系的历史考察（1843-1913）,戴鞍钢,2020/4/4 17:49,2020/4/11 17:49
45932,336e895561a1f6dcf9a906cfdcffd69d,13001701,13001701,新文学概论,陈伯欧（原题：陈北欧）,2020/4/4 17:49,2020/4/11 17:49
45933,dcee1a5cb8213de61c02405a721ace98,7007993,7007993,太平洋国际地理,任美锷著；《民国丛书》编辑委员会,2020/4/4 17:51,2020/4/11 17:51
45934,dcee1a5cb8213de61c02405a721ace98,16000283,16000283,政治教育丛,张其昀,2020/4/4 17:54,2020/4/11 17:54
45935,336e895561a1f6dcf9a906cfdcffd69d,13001717,13001717,文学原理简论,戴叔清编,2020/4/4 17:55,2020/4/11 17:55
45936,2503915aacc11d725b44900af6797679,13286671,13286671,文化外交 一种传播学的解读,李智,2020/4/4 17:55,2020/4/11 17:55
45937,dcee1a5cb8213de61c02405a721ace98,6359239,6359239,西康省藏族自治州,吴傅钧（著）,2020/4/4 17:56,2020/4/11 17:56
45938,7bb8fef2cd904be6e5beb03ffc3031e9,32014407,32014407,名誉权的法律保护,张新宝,2020/4/4 17:56,2020/4/11 17:56
45939,8be5fc9bff5b377c92ffdfd8cb477bf5,7102734,7102734,江苏省铜山县志,江苏省铜山县县志编纂委员会,2020/4/4 17:56,2020/4/11 17:56
45940,c321173cd40511cd94e2bffbf632b963,3010008,3010008,屐痕处处,郁达夫,2020/4/4 17:58,2020/4/11 17:58
45941,64bde3f942136dff7d70589edc3a9c7e,13289362,13289362,汉语韵律语法研究,冯胜利,2020/4/4 17:59,2020/4/11 17:59
45942,15cdd0d7d721ed011d5e624690d367f6,33001851,33001851,新编语用学概要,何兆熊,2020/4/4 18:01,2020/4/11 18:01
45943,dcee1a5cb8213de61c02405a721ace98,33098527,33098527,改革风云中的万里,张广友,2020/4/4 18:02,2020/4/11 18:02
45944,aca6d9b07b5bf6272bd6b4ec73d5d20a,8004361,8004361,海虞文徵,(清)邵松年（編）,2020/4/4 18:05,2020/4/11 18:05
45945,18a711e0b8d021de4d6bb9a8673532d9,7111318,7111318,Matlab小波分析工具箱原理与应用,董长虹（主编）；高志；余啸海,2020/4/4 18:06,2020/4/11 18:06
45946,64bde3f942136dff7d70589edc3a9c7e,33039988,33039988,汉语韵律句法学,冯胜利,2020/4/4 18:07,2020/4/11 18:07
45947,15868d493ea01ac37e6cef03d6ed4768,7105257,7105257,分析力学导论,陈强顺,2020/4/4 18:12,2020/4/11 18:12
45948,479c426c7720120ede944cfedf96bbd4,6849568,6849568,资本论·第一卷,马克思；中共中央马克思、恩格斯、列宁、斯大林著作编译局,2020/4/4 18:16,2020/4/11 18:16
45949,336e895561a1f6dcf9a906cfdcffd69d,3007122,3007122,何谓文学,卢冀野,2020/4/4 18:18,2020/4/11 18:18
45950,8be5fc9bff5b377c92ffdfd8cb477bf5,51204272,51204272,魏庙镇志,《魏庙镇志》编纂委员会,2020/4/4 18:24,2020/4/11 18:24
45951,fc43e054653818a37cdd2c1926783339,3016575,3016575,民营厂矿内迁纪略,林继庸,2020/4/4 18:25,2020/4/11 18:25
45952,15868d493ea01ac37e6cef03d6ed4768,33069243,33069243,弹性力学与张量分析,郭日修编著,2020/4/4 18:34,2020/4/11 18:34
45953,336e895561a1f6dcf9a906cfdcffd69d,6221480,6221480,文学论,文学研究社（著）,2020/4/4 18:36,2020/4/11 18:36
45954,6fa76bba849deeab01ca2e442b415451,6888465,6888465,语用学诠释,Understanding Pragmatcs；耶夫·维索尔伦（著）；钱冠连；霍永寿,2020/4/4 18:50,2020/4/11 18:50
45955,15cdd0d7d721ed011d5e624690d367f6,6888465,6888465,语用学诠释,Understanding Pragmatcs；耶夫·维索尔伦（著）；钱冠连；霍永寿,2020/4/4 18:50,2020/4/11 18:50
45956,f36e46cc26257149445507a19f97670b,6348517,6348517,镀金时代,(美)马克·吐温(著)；(美)查理·华纳（著）；李宜变；张秉礼,2020/4/4 18:55,2020/4/11 18:55
45957,e1c2c9e33aa673154d7ba97bb3167fd6,6870564,6870564,中国学术：2001 4：总第八辑,刘东（主编）,2020/4/4 19:09,2020/4/11 19:09
45958,336e895561a1f6dcf9a906cfdcffd69d,9004418,9004418,文艺通论,夏炎德（编）,2020/4/4 19:10,2020/4/11 19:10
45959,336e895561a1f6dcf9a906cfdcffd69d,13001702,13001702,文学通论,隋育楠 编著,2020/4/4 19:13,2020/4/11 19:13
45960,336e895561a1f6dcf9a906cfdcffd69d,13001707,13001707,新兴文学概论,谭丕模,2020/4/4 19:16,2020/4/11 19:16
45961,e3e95ba951b7959b0601493d81b9d338,H8337214,H8337214,性经验史  (增订版),[法]福柯著  余碧平译,2020/4/4 19:17,2020/4/11 19:17
45962,bd87e2552bd0fa6786773ef3374aea43,H2919054,H2919054,关中胜迹图志,(清)毕沅（撰）,2020/4/4 19:22,2020/4/11 19:22
45963,e3e95ba951b7959b0601493d81b9d338,33029219,33029219,福柯与性：解读福柯《性史》,李银河著,2020/4/4 19:23,2020/4/11 19:23
45964,bd87e2552bd0fa6786773ef3374aea43,3002342,3002342,关中胜迹图志（一）,,2020/4/4 19:24,2020/4/11 19:24
45965,fc43e054653818a37cdd2c1926783339,50006451,50006451,迁川工厂联合会第八届年会特刊,迁川工厂联合会编辑,2020/4/4 19:28,2020/4/11 19:28
45966,336e895561a1f6dcf9a906cfdcffd69d,7013449,7013449,文学论初步,蔡仪著；《民国丛书》编辑委员会,2020/4/4 19:29,2020/4/11 19:29
45967,bd87e2552bd0fa6786773ef3374aea43,3002343,3002343,关中胜迹图志,西京日报社编辑,2020/4/4 19:32,2020/4/11 19:32
45968,0dfe1abc757e9dd8f33c77f7709a2d02,6888465,6888465,语用学诠释,Understanding Pragmatcs；耶夫·维索尔伦（著）；钱冠连；霍永寿,2020/4/4 19:33,2020/4/11 19:33
45969,fc43e054653818a37cdd2c1926783339,4111645,4111645,首都建设,国民政府首都建设委员会秘书处,2020/4/4 19:39,2020/4/11 19:39
45970,be2d013b39d5722a4fc2214ab977b3f8,6377906,6377906,录鬼簿：外四种,(无)钟嗣成（著）,2020/4/4 19:47,2020/4/11 19:47
45971,be2d013b39d5722a4fc2214ab977b3f8,6377906,6377906,录鬼簿：外四种,(无)钟嗣成（著）,2020/4/4 19:47,2020/4/11 19:47
45973,2a2315c01cf7f93f4d57cedac1cbb8c0,97000236,97000236,滿洲調査課備附資料索引目錄,南滿洲鐵道株式會社庶務部調査課,2020/4/4 19:52,2020/4/11 19:52
45974,336e895561a1f6dcf9a906cfdcffd69d,7013425,7013425,文学概论,马宗霍著；《民国丛书》编辑委员会,2020/4/4 19:56,2020/4/11 19:56
45975,84fc17303cfccb3fab97c3c1de007598,32021491,32021491,植物区系地理,王荷生,2020/4/4 19:57,2020/4/11 19:57
45976,336e895561a1f6dcf9a906cfdcffd69d,7012466,7012466,文学新论,王森然编；《民国丛书》编辑委员会,2020/4/4 20:05,2020/4/11 20:05
45977,3148f41cedb71bd2922c10b77a77daf7,4505043,4505043,马克思恩格斯全集：第三卷,,2020/4/4 20:16,2020/4/11 20:16
45978,c19052f7469c7547449292711f30f96c,7037565,7037565,七月,七月社,2020/4/4 20:17,2020/4/11 20:17
45979,336e895561a1f6dcf9a906cfdcffd69d,51001705,51001705,文学导论,,2020/4/4 20:20,2020/4/11 20:20
45980,336e895561a1f6dcf9a906cfdcffd69d,13002865,13002865,文学基本问题,健行陈乾吉著,2020/4/4 20:26,2020/4/11 20:26
45981,336e895561a1f6dcf9a906cfdcffd69d,16074849,16074849,文学概论讲义,贾溥龄,2020/4/4 20:27,2020/4/11 20:27
45982,336e895561a1f6dcf9a906cfdcffd69d,6388504,6388504,文学概论讲义,舒舍予（著）,2020/4/4 20:34,2020/4/11 20:34
45983,9467f710a40dd6bcc74d710d720b05b4,77001487,77001487,梭罗,(美)斯蒂芬·哈恩,2020/4/4 20:35,2020/4/11 20:35
45984,036fc6dbd1fd191c627860f039ebe669,6838721,6838721,谐波齿轮传动的理论和设计,沈允文(编著)；叶庆泰（编著）,2020/4/4 20:38,2020/4/11 20:38
45985,336e895561a1f6dcf9a906cfdcffd69d,63000150,63000150,新文学概论讲话,陈君冶,2020/4/4 20:48,2020/4/11 20:48
45986,44001467b7693a61ce082e9e69ac2016,58001804,58001804,全球变化科学导论,朱诚等（编著）,2020/4/4 20:49,2020/4/11 20:49
45987,297a28ed31bc7eca4e224b95c17cc500,6756055,6756055,浙江省龍游縣志,(明)萬廷謙（纂修）,2020/4/4 21:11,2020/4/11 21:11
45988,c321173cd40511cd94e2bffbf632b963,6389429,6389429,郁达夫研究资料,陈子善(编)；王自立（编）,2020/4/4 21:15,2020/4/11 21:15
45989,c321173cd40511cd94e2bffbf632b963,6389429,6389429,郁达夫研究资料,陈子善(编)；王自立（编）,2020/4/4 21:15,2020/4/11 21:15
45990,00296fc6556d0c34db06fa5b5436854f,8039309,8039309,浙江省建设月刊,浙江省建设厅,2020/4/4 21:17,2020/4/11 21:17
45991,46e2bfde9103daf920a0da35ec8cf954,H8291566,H8291566,现代社会工作理论,(英)马尔科姆·派恩(malcolm payne)著,2020/4/4 21:22,2020/4/11 21:22
45992,f36e46cc26257149445507a19f97670b,13250003,13250003,星际旅行(修订本),戴文赛,2020/4/4 21:42,2020/4/11 21:42
45993,00296fc6556d0c34db06fa5b5436854f,8039310,8039310,浙江省建设月刊,浙江省建设厅,2020/4/4 21:44,2020/4/11 21:44
45994,662fef072df32bbee48efb961e5e7fa3,6201262,6201262,各体文选：之江大学一年级用讲义各體文選：之江大學一年級用講義,,2020/4/4 21:45,2020/4/11 21:45
45995,662fef072df32bbee48efb961e5e7fa3,16000595,16000595,国立浙江大学一览,国立浙江大学秘书处出版,2020/4/4 21:59,2020/4/11 21:59
45996,00296fc6556d0c34db06fa5b5436854f,8041504,8041504,浙江建设厅月刊,浙江省建设月刊编辑处,2020/4/4 22:01,2020/4/11 22:01
45997,4c4c8a033a1751c483d03f71abfea9bb,2031478,2031478,素問釋義(一),(清)張琦撰,2020/4/4 22:03,2020/4/11 22:03
45998,f36e46cc26257149445507a19f97670b,4916764,4916764,高分子化合物,王葆仁,2020/4/4 22:10,2020/4/11 22:10
45999,6d108ba88c323e3ec87a4ea370a2a897,4504040,4504040,基础教育改革论,王策三；孙喜亭；刘硕,2020/4/4 22:12,2020/4/11 22:12
46000,8c7beb7bae5e31f5bb14fdd3b41500d0,6212256,6212256,光緒杭州府志·卷之百六~卷之百七,,2020/4/4 22:16,2020/4/11 22:16
46001,8c7beb7bae5e31f5bb14fdd3b41500d0,6212258,6212258,光緒杭州府志·卷之百十一～卷之百十三,,2020/4/4 22:20,2020/4/11 22:20
46002,8c7beb7bae5e31f5bb14fdd3b41500d0,6212259,6212259,光緒杭州府志·卷之百十四~卷之百十五,,2020/4/4 22:22,2020/4/11 22:22
46003,00296fc6556d0c34db06fa5b5436854f,7090909,7090909,浙江省建设月刊,,2020/4/4 22:23,2020/4/11 22:23
46004,f36e46cc26257149445507a19f97670b,6328657,6328657,半导体和它的应用,黄昆（著）,2020/4/4 22:26,2020/4/11 22:26
46005,69f0847ae9f39113de4325a1f6c9832f,6515305,6515305,文献家通考·上册,郑伟章（著）,2020/4/4 22:35,2020/4/11 22:35
46006,69f0847ae9f39113de4325a1f6c9832f,6515305,6515305,文献家通考·上册,郑伟章（著）,2020/4/4 22:35,2020/4/11 22:35
46007,175d893970b3a74aab1de07a9e2ed114,6756178,6756178,安徽省泗州志·二,(清)葉蘭（纂修）,2020/4/4 22:36,2020/4/11 22:36
46008,175d893970b3a74aab1de07a9e2ed114,6756177,6756177,安徽省泗州志·一,(清)葉蘭（纂修）,2020/4/4 22:39,2020/4/11 22:39
46009,175d893970b3a74aab1de07a9e2ed114,6212009,6212009,重校精印漢魏六朝百三名家集：晉王右軍集,(晉)王羲之（著）；（明）張溥,2020/4/4 22:50,2020/4/11 22:50
46010,23a2a5f5b9abe56173d7bee9d82642aa,16075163,16075163,时中,武昌时中合作书社,2020/4/4 22:51,2020/4/11 22:51
46011,9fbc363257ba4008f60ceb513e8a5d8c,9006915,9006915,三民主义青年团两周年纪念特刊,三民主义青年团中央团部（编）,2020/4/4 22:54,2020/4/11 22:54
46012,58a562e73308e381643eff92e33e65ad,33114223,33114223,地震波动力学,杜世通主编,2020/4/4 22:56,2020/4/11 22:56
46013,e010f374c732cdbcac8ef0e0bfdd30c7,72000665,72000665,浙江歌谣：第一集,洪亮（著）,2020/4/4 22:58,2020/4/11 22:58
46014,9fbc363257ba4008f60ceb513e8a5d8c,9003391,9003391,三民主义青年团团务概览,[三民主义青年团]（编 ）,2020/4/4 23:01,2020/4/11 23:01
46015,175d893970b3a74aab1de07a9e2ed114,6756176,6756176,安徽省泗州志·全,(清)莫之翰（纂修）,2020/4/4 23:01,2020/4/11 23:01
46016,88459537ed06bfce9a5781e1331fed48,13074146,13074146,最新中学教科书动物学,白纳；黄英;奚若,2020/4/4 23:04,2020/4/11 23:04
46017,ba155af760f5b585a0a6d5389fc5b527,32043210,32043210,从界面到网络空间-虚拟实在的形而上学,迈克尔·海姆,2020/4/4 23:11,2020/4/11 23:11
46018,88459537ed06bfce9a5781e1331fed48,13074343,13074343,最新中学教科书生理学,谢洪赉；商务印书馆,2020/4/4 23:12,2020/4/11 23:12
46019,f36e46cc26257149445507a19f97670b,6367042,6367042,地球物理学中的几个科学问题,赵九章（著）,2020/4/4 23:17,2020/4/11 23:17
46020,fdac4823bef4dae48fc616860aa6aee3,4111646,4111646,首都建设,国民政府首都建设委员会秘书处,2020/4/4 23:19,2020/4/11 23:19
46021,84fc17303cfccb3fab97c3c1de007598,33172937,33172937,植物区系地理,王荷生,2020/4/25 4:35,2020/5/2 4:35
46022,d1cdf5a37e30727002d39c54bd0f31be,1000449,1000449,教育史学,杜成宪，邓明言著,2020/4/4 23:21,2020/4/11 23:21
46023,88459537ed06bfce9a5781e1331fed48,13074208,13074208,最新中学教科书植物学,亚泉学馆,2020/4/4 23:38,2020/4/11 23:38
46024,3aa7beadaaf13cd07d7ec32c4eb67d91,6359622,6359622,宋会要辑稿·第二册,(清)徐松（辑）,2020/4/4 23:43,2020/4/11 23:43
46025,013c23075e63a4e580887acbcd284516,62001412,62001412,諧聲譜·卷上,(清)丁显（著）,2020/4/4 23:58,2020/4/11 23:58
46026,aad955dd2bdcc211a30ad441fe9ca8b7,7105187,7105187,中国地方志丛书——平舆县志,平舆县史志编篡委员会,2020/4/4 23:59,2020/4/11 23:59
46027,5399a7f36ff4d9c67dfd9a2d9283cd93,77001026,77001026,善恶之彼岸：未来的一个哲学序曲,(德)弗里德里希·尼采,2020/4/5 0:01,2020/4/12 0:01
46028,3aa7beadaaf13cd07d7ec32c4eb67d91,6359621,6359621,宋会要辑稿·第一册,(清)徐松（辑）,2020/4/5 0:02,2020/4/12 0:02
46029,23a2a5f5b9abe56173d7bee9d82642aa,51002021,51002021,黄鹤楼头小说集,刘大杰（著）,2020/4/5 0:04,2020/4/12 0:04
